Orthogroup	Crocosphaera_subtropica_ATCC_51142_GCF_000017845.1_protein	cyanobacterium_endosymbiont_of_Braarudosphaera_bigelowii_CPSB-1_GCF_020885515.1_protein
OG0000002	WP_009545745.1	WP_229637470.1
OG0000002	WP_009547639.1	WP_229636895.1
OG0000002	WP_009547100.1, WP_009543682.1	WP_040054326.1
OG0000004	WP_009544490.1	WP_229637575.1
OG0000004	WP_243397431.1	WP_229637264.1
OG0000004	WP_009543637.1	WP_229636898.1
OG0000005	WP_009543121.1	WP_229636863.1
OG0000005	WP_009543917.1	WP_229637646.1
OG0000005	WP_009544188.1	WP_229636901.1
OG0000006	WP_009545257.1	WP_229637299.1
OG0000006	WP_182670735.1	WP_229637682.1
OG0000006	WP_009544095.1	WP_229637040.1
OG0000009	WP_024750155.1	WP_229637718.1
OG0000009	WP_009545720.1	WP_040054735.1
OG0000010	WP_009546667.1	WP_229637188.1
OG0000011	WP_009546116.1, WP_009547563.1	WP_040054185.1
OG0000011	WP_009547562.1, WP_009546117.1	WP_040054186.1
OG0000012	WP_009547713.1, WP_009543676.1, WP_024750201.1	WP_040054202.1
OG0000013	WP_009547756.1	WP_040055025.1
OG0000013	WP_009547089.1	WP_040054568.1
OG0000013	WP_009545489.1	WP_040054550.1
OG0000016	WP_009546466.1	WP_229637191.1
OG0000016	WP_009547210.1	WP_229636910.1
OG0000017	WP_009544298.1, WP_009546399.1, WP_009546408.1, WP_009544297.1, WP_009546409.1, WP_009544307.1, WP_009546394.1, WP_009547633.1	WP_229636979.1
OG0000018	WP_009543558.1	WP_229637316.1
OG0000018	WP_009547092.1, WP_009545725.1, WP_009545518.1	WP_229637064.1
OG0000019	WP_009544187.1	WP_040054889.1
OG0000019	WP_009544094.1, WP_009545025.1	WP_229637377.1
OG0000020	WP_009544175.1	WP_229637398.1
OG0000020	WP_009543905.1, WP_009545807.1	WP_040054446.1
OG0000023	WP_009543540.1	WP_229636896.1
OG0000023	WP_009544544.1	WP_229637634.1
OG0000024	WP_009545850.1	WP_229636849.1
OG0000024	WP_009543829.1	WP_229637201.1
OG0000025	WP_009544410.1	WP_040054455.1
OG0000025	WP_243397415.1	WP_040054938.1
OG0000026	WP_009544174.1	WP_229637397.1
OG0000026	WP_009544392.1	WP_040054535.1
OG0000027	WP_009545244.1, WP_009545893.1, WP_009544965.1	WP_040054460.1
OG0000029	WP_009544464.1	WP_229636955.1
OG0000029	WP_009547491.1	WP_229637558.1
OG0000030	WP_182670728.1	WP_040054680.1
OG0000030	WP_009546539.1	WP_040054617.1
OG0000031	WP_008276079.1	WP_040054966.1
OG0000032	WP_009543349.1	WP_229637118.1
OG0000032	WP_009547073.1	WP_040054980.1
OG0000033	WP_009543405.1	WP_229637658.1
OG0000033	WP_009543543.1	WP_229637681.1
OG0000034	WP_009545495.1	WP_229636836.1
OG0000034	WP_009544164.1	WP_040054706.1
OG0000035	WP_009546455.1	WP_229637715.1
OG0000035	WP_009545414.1	WP_229636860.1
OG0000036	WP_009545829.1	WP_229637270.1
OG0000036	WP_049769499.1	WP_229636891.1
OG0000037	WP_007307443.1	WP_229637109.1
OG0000037	WP_009547754.1	WP_012953946.1
OG0000038	WP_009547281.1	WP_229637120.1
OG0000038	WP_009545219.1	WP_229637395.1
OG0000039	WP_009544893.1, WP_009544652.1, WP_009546719.1, WP_009544717.1, WP_009545237.1, WP_009547831.1	WP_229637186.1
OG0000042	WP_009544391.1	WP_229637328.1
OG0000042	WP_009543334.1	WP_040055095.1
OG0000043	WP_009545253.1, WP_009546417.1, WP_009545483.1, WP_008274085.1, WP_009544347.1	WP_229637679.1
OG0000044	WP_009546633.1, WP_009547284.1	WP_040055050.1
OG0000045	WP_009543824.1	WP_229637225.1
OG0000046	WP_009546811.1, WP_041231900.1, WP_009545315.1, WP_009545012.1, WP_009548031.1	WP_040054829.1
OG0000047	WP_009545962.1, WP_009546220.1, WP_009545628.1	WP_229637368.1
OG0000048	WP_156922850.1	WP_229637417.1
OG0000059	WP_243397436.1	WP_040054316.1
OG0000059	WP_009546769.1	WP_229637507.1
OG0000060	WP_009544463.1	WP_040054387.1
OG0000060	WP_009545902.1	WP_040054640.1
OG0000061	WP_009544919.1	WP_229636765.1
OG0000061	WP_009545207.1	WP_229636775.1
OG0000062	WP_009544184.1, WP_009545768.1	WP_229637285.1
OG0000063	WP_009543178.1, WP_009546048.1	WP_229637071.1
OG0000064	WP_009546575.1, WP_009545160.1	WP_229637737.1
OG0000070	WP_009546884.1, WP_009545228.1	WP_229637501.1
OG0000071	WP_009544309.1, WP_009543458.1	WP_229637566.1
OG0000072	WP_024750314.1, WP_009544486.1, WP_009545800.1	WP_229637620.1
OG0000073	WP_009545423.1, WP_009543817.1, WP_024750374.1, WP_009547813.1	WP_229636879.1
OG0000074	WP_009543919.1, WP_009545084.1, WP_009544599.1, WP_009547757.1	WP_229636926.1
OG0000075	WP_009547013.1, WP_009546130.1	WP_229637097.1
OG0000076	WP_009545469.1	WP_229637162.1
OG0000077	WP_009546465.1, WP_243397404.1, WP_009546604.1, WP_009546594.1, WP_009546603.1	WP_229637193.1
OG0000078	WP_009544239.1, WP_009546463.1	WP_229637197.1
OG0000079	WP_009544943.1, WP_009547426.1	WP_229637235.1
OG0000080	WP_009543532.1	WP_229637431.1
OG0000080	WP_009547423.1	WP_040054345.1
OG0000081	WP_009546820.1, WP_009546672.1, WP_009543356.1, WP_009543644.1	WP_229637409.1
OG0000082	WP_009543051.1, WP_009543538.1, WP_009543863.1	WP_229636940.1
OG0000094	WP_009544489.1, WP_009546681.1	WP_229637576.1
OG0000095	WP_009545389.1, WP_009545286.1, WP_009544583.1	WP_040054784.1
OG0000096	WP_009545816.1, WP_009543566.1	WP_229636838.1
OG0000097	WP_024750257.1, WP_035858004.1, WP_243397463.1	WP_229636851.1
OG0000098	WP_009545420.1, WP_009545511.1, WP_009547416.1	WP_040054223.1
OG0000099	WP_009547815.1	WP_229636878.1
OG0000100	WP_009543491.1, WP_009547444.1, WP_009543504.1	WP_229636928.1
OG0000101	WP_009546167.1, WP_012362635.1, WP_009545709.1	WP_040055029.1
OG0000102	WP_009546665.1	WP_040054934.1
OG0000103	WP_243397358.1, WP_009543129.1	WP_229637037.1
OG0000104	WP_009547112.1	WP_040054741.1
OG0000104	WP_009547111.1	WP_040054740.1
OG0000105	WP_009545168.1, WP_009545169.1	WP_040054356.1
OG0000106	WP_243397372.1, WP_009543261.1	WP_229637252.1
OG0000107	WP_009543713.1, WP_009546610.1	WP_229637374.1
OG0000108	WP_009543548.1, WP_009545363.1, WP_009543927.1	WP_229637437.1
OG0000126	WP_009546832.1	WP_229637513.1
OG0000127	WP_024750296.1	WP_229637527.1
OG0000128	WP_009547859.1, WP_009543552.1	WP_229637528.1
OG0000129	WP_009544242.1	WP_040054663.1
OG0000130	WP_009545643.1, WP_009545642.1	WP_229637559.1
OG0000131	WP_009545640.1	WP_229637560.1
OG0000132	WP_009545676.1, WP_009546376.1	WP_229637563.1
OG0000133	WP_009544165.1, WP_009543457.1	WP_229637565.1
OG0000134	WP_007303504.1, WP_008278493.1	WP_040054677.1
OG0000135	WP_009545785.1	WP_229637577.1
OG0000136	WP_009544790.1, WP_009544592.1	WP_229637609.1
OG0000137	WP_009546673.1	WP_229637622.1
OG0000138	WP_009543790.1	WP_229637631.1
OG0000139	WP_009547968.1, WP_009546720.1	WP_229637632.1
OG0000140	WP_009544317.1, WP_009544507.1	WP_229637640.1
OG0000141	WP_009545747.1	WP_229637657.1
OG0000142	WP_009544168.1, WP_009544998.1	WP_040054959.1
OG0000143	WP_009546921.1, WP_009547547.1	WP_229636769.1
